tanggal,kode_sku,nama_produk,kategori,subkategori,wilayah,channel,actual_unit,target_unit,actual_revenue,target_revenue,cogs,profit,stok_awal,stok_akhir,achievement_pct,gap_unit,profit_margin_pct,days_of_stock
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sumatera Selatan,Mini Market,535,496,1872500,1736000,1254919,617581,493,301,107.9,39,33.0,17
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sumatera Selatan,Online,334,327,1169000,1144500,710961,458039,948,991,102.1,7,39.2,89
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Kalimantan,Modern Trade,188,222,658000,777000,412224,245776,369,525,84.7,-34,37.4,84
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Kalimantan,Traditional Trade,487,377,1704500,1319500,979593,724907,941,765,129.2,110,42.5,47
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Kalimantan,Mini Market,500,457,1750000,1599500,1069178,680822,742,363,109.4,43,38.9,22
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Kalimantan,Online,252,211,882000,738500,573960,308040,682,730,119.4,41,34.9,87
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sulawesi,Modern Trade,583,622,2040500,2177000,1351405,689095,430,192,93.7,-39,33.8,10
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sulawesi,Traditional Trade,465,420,1627500,1470000,1079544,547956,461,219,110.7,45,33.7,14
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sulawesi,Mini Market,471,582,1648500,2037000,1013681,634819,331,173,80.9,-111,38.5,11
2024-07-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sulawesi,Online,115,122,402500,427000,268289,134211,956,961,94.3,-7,33.3,251
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jabodetabek,Modern Trade,934,1058,7939000,8993000,5140701,2798299,649,0,88.3,-124,35.2,0
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jabodetabek,Traditional Trade,921,992,7828500,8432000,5310125,2518375,781,221,92.8,-71,32.2,7
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jabodetabek,Mini Market,1028,1225,8738000,10412500,5708254,3029746,873,238,83.9,-197,34.7,7
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jabodetabek,Online,304,299,2584000,2541500,1610998,973002,650,718,101.7,5,37.7,71
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Barat,Modern Trade,1187,1080,10089500,9180000,6501353,3588147,577,0,109.9,107,35.6,0
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Barat,Traditional Trade,620,814,5270000,6919000,3154752,2115248,545,314,76.2,-194,40.1,15
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Barat,Mini Market,481,527,4088500,4479500,2755078,1333422,830,659,91.3,-46,32.6,41
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Barat,Online,329,386,2796500,3281000,1814556,981944,927,769,85.2,-57,35.1,70
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Tengah,Modern Trade,593,764,5040500,6494000,3311070,1729430,866,537,77.6,-171,34.3,27
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Tengah,Traditional Trade,422,392,3587000,3332000,2066156,1520844,598,402,107.7,30,42.4,29
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Tengah,Mini Market,516,529,4386000,4496500,2634257,1751743,963,801,97.5,-13,39.9,47
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Tengah,Online,356,427,3026000,3629500,1787189,1238811,881,860,83.4,-71,40.9,72
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Timur,Modern Trade,1063,1156,9035500,9826000,5067176,3968324,427,0,92.0,-93,43.9,0
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Timur,Traditional Trade,938,718,7973000,6103000,4611099,3361901,560,0,130.6,220,42.2,0
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Timur,Mini Market,1068,930,9078000,7905000,6111071,2966929,823,145,114.8,138,32.7,4
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Timur,Online,412,465,3502000,3952500,2150775,1351225,801,544,88.6,-53,38.6,40
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Utara,Modern Trade,745,779,6332500,6621500,3615599,2716901,425,0,95.6,-34,42.9,0
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Utara,Traditional Trade,141,177,1198500,1504500,678494,520006,848,944,79.7,-36,43.4,201
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Utara,Mini Market,361,359,3068500,3051500,2003757,1064743,509,268,100.6,2,34.7,22
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Utara,Online,340,424,2890000,3604000,2012959,877041,583,488,80.2,-84,30.3,43
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Selatan,Modern Trade,545,623,4632500,5295500,2967344,1665156,573,410,87.5,-78,35.9,23
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Selatan,Traditional Trade,414,347,3519000,2949500,2227726,1291274,624,422,119.3,67,36.7,31
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Selatan,Mini Market,363,351,3085500,2983500,1791044,1294456,931,676,103.4,12,42.0,56
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Selatan,Online,141,195,1198500,1657500,835116,363384,576,783,72.3,-54,30.3,167
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Kalimantan,Modern Trade,219,307,1861500,2609500,1085526,775974,770,735,71.3,-88,41.7,101
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Kalimantan,Traditional Trade,246,204,2091000,1734000,1151044,939956,987,998,120.6,42,45.0,122
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Kalimantan,Mini Market,482,496,4097000,4216000,2490999,1606001,518,254,97.2,-14,39.2,16
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Kalimantan,Online,148,130,1258000,1105000,775708,482292,453,601,113.8,18,38.3,122
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sulawesi,Modern Trade,376,545,3196000,4632500,1856139,1339861,989,964,69.0,-169,41.9,77
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sulawesi,Traditional Trade,399,368,3391500,3128000,2029175,1362325,811,771,108.4,31,40.2,58
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sulawesi,Mini Market,502,460,4267000,3910000,2585564,1681436,379,170,109.1,42,39.4,10
2024-07-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sulawesi,Online,178,154,1513000,1309000,903460,609540,714,776,115.6,24,40.3,131
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jabodetabek,Modern Trade,915,933,4575000,4665000,2776643,1798357,780,0,98.1,-18,39.3,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jabodetabek,Traditional Trade,791,989,3955000,4945000,2443545,1511455,322,0,80.0,-198,38.2,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jabodetabek,Mini Market,1129,1256,5645000,6280000,3520468,2124532,756,0,89.9,-127,37.6,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jabodetabek,Online,256,270,1280000,1350000,755671,524329,566,655,94.8,-14,41.0,77
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Barat,Modern Trade,463,623,2315000,3115000,1497229,817771,913,821,74.3,-160,35.3,53
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Barat,Traditional Trade,464,453,2320000,2265000,1402871,917129,534,216,102.4,11,39.5,14
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Barat,Mini Market,380,520,1900000,2600000,1059269,840731,381,369,73.1,-140,44.2,29
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Barat,Online,346,358,1730000,1790000,1174281,555719,585,434,96.6,-12,32.1,38
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Tengah,Modern Trade,580,597,2900000,2985000,1624049,1275951,394,0,97.2,-17,44.0,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Tengah,Traditional Trade,762,782,3810000,3910000,2640619,1169381,480,0,97.4,-20,30.7,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Tengah,Mini Market,899,944,4495000,4720000,2585474,1909526,317,0,95.2,-45,42.5,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Tengah,Online,152,188,760000,940000,511171,248829,483,704,80.9,-36,32.7,139
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Timur,Modern Trade,573,534,2865000,2670000,1734298,1130702,483,88,107.3,39,39.5,5
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Timur,Traditional Trade,898,737,4490000,3685000,2475391,2014609,475,0,121.8,161,44.9,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Timur,Mini Market,1106,1005,5530000,5025000,3783768,1746232,703,0,110.0,101,31.6,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Timur,Online,221,280,1105000,1400000,629677,475323,923,990,78.9,-59,43.0,134
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Utara,Modern Trade,1006,918,5030000,4590000,3109755,1920245,412,0,109.6,88,38.2,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Utara,Traditional Trade,281,289,1405000,1445000,786886,618114,686,574,97.2,-8,44.0,61
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Utara,Mini Market,171,202,855000,1010000,533087,321913,704,914,84.7,-31,37.7,160
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Utara,Online,470,476,2350000,2380000,1456984,893016,962,858,98.7,-6,38.0,55
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Modern Trade,629,586,3145000,2930000,2124901,1020099,714,313,107.3,43,32.4,15
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Traditional Trade,564,455,2820000,2275000,1913903,906097,429,0,124.0,109,32.1,0
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Mini Market,271,396,1355000,1980000,916376,438624,418,458,68.4,-125,32.4,51
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Online,271,296,1355000,1480000,809181,545819,503,340,91.6,-25,40.3,38
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Modern Trade,341,380,1705000,1900000,975389,729611,904,734,89.7,-39,42.8,65
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Traditional Trade,260,268,1300000,1340000,890598,409402,749,718,97.0,-8,31.5,83
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Mini Market,477,549,2385000,2745000,1444678,940322,509,369,86.9,-72,39.4,23
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Online,133,134,665000,670000,460286,204714,955,973,99.3,-1,30.8,219
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Modern Trade,395,430,1975000,2150000,1355657,619343,969,895,91.9,-35,31.4,68
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Traditional Trade,158,153,790000,765000,495239,294761,788,750,103.3,5,37.3,142
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Mini Market,389,504,1945000,2520000,1160292,784708,818,613,77.2,-115,40.3,47
2024-07-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Online,110,86,550000,430000,361166,188834,576,596,127.9,24,34.3,163
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Modern Trade,411,440,13152000,14080000,7966034,5185966,759,654,93.4,-29,39.4,48
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Traditional Trade,728,660,23296000,21120000,14985522,8310478,591,151,110.3,68,35.7,6
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Mini Market,452,419,14464000,13408000,9872113,4591887,799,668,107.9,33,31.7,44
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Online,507,730,16224000,23360000,10696478,5527522,879,731,69.5,-223,34.1,43
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Modern Trade,515,404,16480000,12928000,11102690,5377310,638,448,127.5,111,32.6,26
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Traditional Trade,384,516,12288000,16512000,7120283,5167717,931,843,74.4,-132,42.1,66
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Mini Market,602,609,19264000,19488000,11470490,7793510,436,33,98.9,-7,40.5,2
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Online,500,499,16000000,15968000,10782213,5217787,455,273,100.2,1,32.6,16
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Modern Trade,1100,1221,35200000,39072000,20472052,14727948,367,0,90.1,-121,41.8,0
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Traditional Trade,189,224,6048000,7168000,3386356,2661644,779,774,84.4,-35,44.0,123
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Mini Market,682,916,21824000,29312000,14660348,7163652,650,258,74.5,-234,32.8,11
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Online,584,476,18688000,15232000,11844179,6843821,638,321,122.7,108,36.6,16
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Modern Trade,942,1236,30144000,39552000,19819216,10324784,832,132,76.2,-294,34.3,4
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Traditional Trade,385,426,12320000,13632000,7669316,4650684,636,611,90.4,-41,37.7,48
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Mini Market,668,732,21376000,23424000,13054459,8321541,905,490,91.3,-64,38.9,22
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Online,286,349,9152000,11168000,5340593,3811407,524,465,81.9,-63,41.6,49
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Modern Trade,909,858,29088000,27456000,19041216,10046784,817,193,105.9,51,34.5,6
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Traditional Trade,502,463,16064000,14816000,9633291,6430709,383,105,108.4,39,40.0,6
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Mini Market,372,400,11904000,12800000,7730843,4173157,621,378,93.0,-28,35.1,30
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Online,344,374,11008000,11968000,6738365,4269635,331,257,92.0,-30,38.8,22
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Modern Trade,459,565,14688000,18080000,10015246,4672754,803,646,81.2,-106,31.8,42
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Traditional Trade,251,295,8032000,9440000,4762736,3269264,925,858,85.1,-44,40.7,103
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Mini Market,379,464,12128000,14848000,7355961,4772039,384,156,81.7,-85,39.3,12
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Online,110,152,3520000,4864000,2015224,1504776,738,980,72.4,-42,42.7,267
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Modern Trade,300,273,9600000,8736000,6284232,3315768,455,281,109.9,27,34.5,28
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Traditional Trade,107,104,3424000,3328000,2032875,1391125,675,850,102.9,3,40.6,238
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Mini Market,448,555,14336000,17760000,8550924,5785076,402,73,80.7,-107,40.4,5
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Online,264,320,8448000,10240000,4646670,3801330,496,419,82.5,-56,45.0,48
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Modern Trade,585,528,18720000,16896000,11046663,7673337,598,382,110.8,57,41.0,20
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Traditional Trade,171,148,5472000,4736000,3062905,2409095,920,982,115.5,23,44.0,172
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Mini Market,278,283,8896000,9056000,5021063,3874937,921,857,98.2,-5,43.6,92
2024-07-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Online,157,230,5024000,7360000,3264350,1759650,784,958,68.3,-73,35.0,183
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Modern Trade,1265,1043,18975000,15645000,12296244,6678756,710,0,121.3,222,35.2,0
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Traditional Trade,590,576,8850000,8640000,5751954,3098046,515,148,102.4,14,35.0,8
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Mini Market,864,1028,12960000,15420000,7282457,5677543,901,197,84.0,-164,43.8,7
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Online,256,332,3840000,4980000,2198012,1641988,375,363,77.1,-76,42.8,43
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Modern Trade,909,886,13635000,13290000,8969049,4665951,745,145,102.6,23,34.2,5
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Traditional Trade,390,348,5850000,5220000,3806865,2043135,901,765,112.1,42,34.9,59
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Mini Market,654,590,9810000,8850000,5931434,3878566,700,244,110.8,64,39.5,11
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Online,333,407,4995000,6105000,3386411,1608589,558,524,81.8,-74,32.2,47
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Modern Trade,632,570,9480000,8550000,6588438,2891562,631,329,110.9,62,30.5,16
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Traditional Trade,350,332,5250000,4980000,3444565,1805435,974,885,105.4,18,34.4,76
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Mini Market,1108,923,16620000,13845000,11307851,5312149,468,0,120.0,185,32.0,0
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Online,348,492,5220000,7380000,3132958,2087042,343,166,70.7,-144,40.0,14
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Modern Trade,689,718,10335000,10770000,6115006,4219994,507,10,96.0,-29,40.8,0
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Traditional Trade,477,590,7155000,8850000,4322401,2832599,651,464,80.8,-113,39.6,29
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Mini Market,540,752,8100000,11280000,5456554,2643446,813,476,71.8,-212,32.6,26
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Online,263,347,3945000,5205000,2677338,1267662,817,794,75.8,-84,32.1,91
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Modern Trade,786,878,11790000,13170000,7528778,4261222,926,340,89.5,-92,36.1,13
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Traditional Trade,527,509,7905000,7635000,4394498,3510502,905,758,103.5,18,44.4,43
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Mini Market,486,525,7290000,7875000,4058176,3231824,640,263,92.6,-39,44.3,16
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Online,360,394,5400000,5910000,3020867,2379133,727,704,91.4,-34,44.1,59
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Modern Trade,665,779,9975000,11685000,6370375,3604625,760,330,85.4,-114,36.1,15
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Traditional Trade,381,357,5715000,5355000,3843397,1871603,984,999,106.7,24,32.7,79
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Mini Market,366,367,5490000,5505000,3208263,2281737,527,491,99.7,-1,41.6,40
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Online,206,225,3090000,3375000,2143828,946172,580,748,91.6,-19,30.6,109
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Modern Trade,777,607,11655000,9105000,7928685,3726315,955,434,128.0,170,32.0,17
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Traditional Trade,135,145,2025000,2175000,1275980,749020,865,977,93.1,-10,37.0,217
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Mini Market,269,259,4035000,3885000,2454708,1580292,636,557,103.9,10,39.2,62
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Online,343,303,5145000,4545000,3161217,1983783,636,518,113.2,40,38.6,45
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Modern Trade,441,566,6615000,8490000,4381852,2233148,564,309,77.9,-125,33.8,21
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Traditional Trade,292,278,4380000,4170000,3004212,1375788,508,399,105.0,14,31.4,41
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Mini Market,327,466,4905000,6990000,2925459,1979541,855,908,70.2,-139,40.4,83
2024-07-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Online,89,111,1335000,1665000,758569,576431,303,436,80.2,-22,43.2,147
2024-07-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Modern Trade,553,538,15484000,15064000,10709580,4774420,483,88,102.8,15,30.8,5
